LCN2,HHEX,CRISP3,CAMP,KLF10,SOX4,HOXA9,MAP3K7CL,MAPK12,TRIO,DEFT1P,GAS5,BMP1,CD8B2,SOCS5,PTH2R,MARK4,FSCN1,CYP4F3,ZNF469,DNAH10,HOXA10,VPREB3,EEF1A1,C6orf48,ASPH,MMP9,SLC17A9,UBE2E2,RPL22,NETO2,OLFM4,IL7R,PNKD,ORM1,RAB37,TUBB1,FBXL19,RTN2,MSRB3,C5,CFD,ORM2,SNX33,FLT3,AL022313.1,MERTK,CD160,ALOX12,PKLR,CD44,CD8B,TCL1A,ITPR1,AL031316.1,CRTC1,IGF2BP2,URB1.AS1,SLC25A21,ARRDC4
0.470432341,0.658604324,0.16231221,0.459683806,0.809069097,0.781215429,0.556218505,0.380247384,0.45067808,0.389774889,0.097835325,0.83311981,0.400138289,0.312759906,0.561117947,0.437482804,0.608055353,0.593368411,0.159757301,0.409252882,0.191868275,0.448211849,0.245731443,0.705296457,0.822497547,0.493762016,0.41553098,0.608992338,0.593863547,0.816678941,0.041245293,0.024248872,0.387603462,0.485679895,0.287622511,0.683445513,0.375838101,0.462330997,0.543444872,0.739667833,0.427584618,0.784693122,0.045917772,0.376840562,0.837935388,0.334665865,0.305127293,0.353289366,0.322570831,0.27895838,0.80820477,0.309955657,0.124521643,0.563912332,0.170372948,0.322630048,0.675961852,0.279098272,0.124427304,0.607899606
0.60690558,0.742273808,0.460395604,0.595003724,0.714334786,0.832156897,0.819127917,0.123150028,0.486191422,0.386766404,0.307649374,0.852108717,0.445300847,0.224981755,0.4984155,0.14480114,0.538929284,0.567232132,0.294131607,0.388484478,0.209536389,0.660514295,0.206019312,0.714051068,0.813121259,0.613453269,0.529865682,0.703065395,0.451183796,0.835909069,0.058488425,0.163877249,0.299933791,0.52359724,0.387659341,0.718423665,0.302675873,0.408141106,0.452994168,0.757379234,0.395268381,0.852725029,0.175628886,0.365022659,0.77895534,0.342638791,0.380946219,0.167194694,0.180075452,0.245580167,0.814161539,0.288148701,0.244230732,0.576242387,0.250156969,0.330362231,0.708158851,0.360694915,0.081227191,0.590392172
0.310842305,0.653817654,0.563274324,0.553707719,0.789200127,0.75234437,0.712023973,0.107343495,0.428683728,0.494366318,0.073008098,0.850891113,0.398133397,0.074675649,0.511553288,0.228531614,0.567699075,0.628344953,0.489452451,0.384488165,0.137738556,0.565965593,0.219918221,0.716221213,0.830575645,0.342564255,0.469212979,0.555526674,0.552023888,0.809691191,0.315850228,0.43235302,0.204982981,0.620745301,0.119674988,0.622810781,0.181912407,0.307008952,0.292047679,0.685842812,0.348482996,0.826146126,0.01552062,0.347236991,0.521411419,0.437887013,0.409401387,0.229961544,0.336497754,0.255964428,0.807104528,0.139190853,0.342800349,0.470378429,0.082558624,0.288203567,0.635533214,0.423502833,0.009383067,0.536610067
0.274150729,0.721551955,0.008091272,0.11404103,0.790848672,0.758630693,0.806377769,0.129763022,0.272024244,0.490239888,0.10736049,0.858962953,0.357483685,0.262221813,0.501962304,0.344519228,0.6064412,0.615381122,0.143519938,0.339741796,0.155665249,0.631433308,0.118615121,0.694496691,0.829951167,0.276072413,0.327729166,0.53546977,0.424122751,0.824230373,0.373975754,0.088151857,0.290678263,0.496344298,0.125688523,0.467179805,0.25072673,0.304774672,0.332405478,0.500721753,0.293853968,0.844148934,0.048147246,0.419608086,0.660841405,0.381385386,0.379905283,0.249212101,0.111902773,0.220130369,0.835742414,0.150371566,0.140944764,0.484810501,0.03931329,0.377261311,0.695147336,0.452722788,0.072522849,0.723353028
0.404124081,0.684381485,0.681220412,0.474630505,0.75234437,0.817082703,0.658160269,0.229731143,0.405604839,0.422605962,0.074471541,0.845077217,0.392496973,0.35747081,0.461894035,0.020736603,0.553928196,0.551198423,0.378403813,0.301015109,0.242724091,0.560638547,0.257323265,0.664856434,0.821643412,0.541176915,0.573936641,0.537594855,0.661251128,0.817759454,0.419164509,0.124701761,0.352460921,0.574738324,0.21768564,0.672427833,0.433165193,0.420021594,0.38031584,0.758159935,0.411293,0.824962378,0.047475569,0.350543022,0.720600426,0.384917736,0.45990932,0.282511503,0.348495603,0.341088682,0.814423382,0.189784989,0.431876242,0.512927592,0.014626431,0.361697346,0.677666545,0.340075016,0.314999968,0.555033684
0.332284302,0.693302512,0.085902415,0.352473646,0.760611713,0.770161986,0.071564704,0.123235717,0.381893843,0.480725527,0.153489679,0.851497471,0.348646909,0.21555689,0.551125705,0.504541159,0.514036298,0.520830095,0.240182206,0.291616559,0.320044249,0.224325821,0.149915665,0.72101593,0.815478146,0.412984878,0.447677553,0.59328115,0.467766941,0.815213323,0.373021185,0.018614357,0.279981673,0.467784762,0.218281478,0.570494473,0.351405561,0.37229678,0.310657918,0.460447729,0.360837966,0.697674751,0.042989504,0.342676073,0.44019255,0.392284662,0.459631771,0.234006032,0.22335054,0.522967756,0.805059075,0.252848297,0.259585559,0.441564262,0.238895699,0.345268846,0.580979943,0.411233246,0.065147296,0.567413628
0.150397867,0.629900455,0.078804679,0.033082929,0.762462676,0.743666112,0.809069097,0.069868386,0.434123248,0.37734282,0.140145615,0.860552669,0.387561589,0.138046205,0.600435495,0.398939729,0.528954506,0.662238419,0.226149663,0.298978508,0.166748047,0.667259037,0.255594462,0.725913107,0.814686,0.519821346,0.331739426,0.580238283,0.355913609,0.837085068,0.213082612,0.14453955,0.326998681,0.552315891,0.154396281,0.546231925,0.216131508,0.372069031,0.472252697,0.719008803,0.381055981,0.849891186,0.107598454,0.457042098,0.571363389,0.34918955,0.422466993,0.116855815,0.263325989,0.186378285,0.780268192,0.175349012,0.158535704,0.504885495,0.145202383,0.332272172,0.690647602,0.386919737,0.106782667,0.599685311
0.882658303,0.697267652,0.800291002,0.884626865,0.676006496,0.711409986,0.661251128,0.247519553,0.349404275,0.371667415,0.326472551,0.83879447,0.296638042,0.329615116,0.436047912,0.59582603,0.516479075,0.481769383,0.669695079,0.377302051,0.472053885,0.49207288,0.293243706,0.559984148,0.777381182,0.446378946,0.779703677,0.538284183,0.520937681,0.789918244,0.357896566,0.817352772,0.419225663,0.517687678,0.746209621,0.633861601,0.491376877,0.410755724,0.385431081,0.663604915,0.308393896,0.682468355,0.471999705,0.34319827,0.6769467,0.39780274,0.343758523,0.309392303,0.278119802,0.403334975,0.774924695,0.213817179,0.244673461,0.4575755,0.131188571,0.265447289,0.563554823,0.326855123,0.322144747,0.45990932
0.308657616,0.773849428,0.110417485,0.162854314,0.803992927,0.806619406,0.793476403,0.261805743,0.453096002,0.423131406,0.091574088,0.844704568,0.412819833,0.26944223,0.547255397,0.406060576,0.552510738,0.654172301,0.151319101,0.329386443,0.146529332,0.593951046,0.262919456,0.664647222,0.792945623,0.564449608,0.382526934,0.630143523,0.543820918,0.810694873,0.492363393,0.100442298,0.394242585,0.656195223,0.121112019,0.739260912,0.603371382,0.467927277,0.505555153,0.717550337,0.410636455,0.83183831,0.046653327,0.368363708,0.740212262,0.419944972,0.413089961,0.271070302,0.209488988,0.203506723,0.80931747,0.310139745,0.170103893,0.527340114,0.044889465,0.374339402,0.68321234,0.37172094,0.034950506,0.597242951
0.149863079,0.696861565,0.080187991,0.169359937,0.792839825,0.825848758,0.829795718,0.258799344,0.467428774,0.406561136,0.098814368,0.848708212,0.411965758,0.28246814,0.537067652,0.091070086,0.560034454,0.645617247,0.150174275,0.403963208,0.069804415,0.703435004,0.237582326,0.694446802,0.823794067,0.594798625,0.349973232,0.613421261,0.576026917,0.826444566,0.342042863,0.20215562,0.264850765,0.628689587,0.212282255,0.663480282,0.309898138,0.42792967,0.482311428,0.759340227,0.369785577,0.832958579,0.16402857,0.348142803,0.702066541,0.399040669,0.390027881,0.258334398,0.176017269,0.262409151,0.783910871,0.18998751,0.167891964,0.535265088,0.078575477,0.349429548,0.652523041,0.43506813,0.207955092,0.671816826
0.824376285,0.757457078,0.704975724,0.821643412,0.793796122,0.812991977,0.606750667,0.373652816,0.437079102,0.483511299,0.416955411,0.843597174,0.480595291,0.197122663,0.577025115,0.134394348,0.573736668,0.682468355,0.49288708,0.431908011,0.159580156,0.51196897,0.109141499,0.755218744,0.833605409,0.634748995,0.756758153,0.619358003,0.386919737,0.826894104,0.409520239,0.36095503,0.341286778,0.521454513,0.506287575,0.757379234,0.456698447,0.426270485,0.378908187,0.773226738,0.37055853,0.698185086,0.045662027,0.366445303,0.728269696,0.413345307,0.47827965,0.332939088,0.108456999,0.336620182,0.835079074,0.319597125,0.257797629,0.591110826,0.197727606,0.324814707,0.685606241,0.394399107,0.36550945,0.522123575
0.363107771,0.769043624,0.268798798,0.313478261,0.791056514,0.816009939,0.793582857,0.32572037,0.474666953,0.399487972,0.203159302,0.854183018,0.431304991,0.342937082,0.624492109,0.472705007,0.586128533,0.635426104,0.225049824,0.366564095,0.225312427,0.65162617,0.11251165,0.68237561,0.805536568,0.619259238,0.466522872,0.591831923,0.502725363,0.825552285,0.382733613,0.120196618,0.309909642,0.655399203,0.21907042,0.681036294,0.520378888,0.458714247,0.506022871,0.758473575,0.395382553,0.837764621,0.011899435,0.347211868,0.741583109,0.369000912,0.469409883,0.214180022,0.235925108,0.123132892,0.815478146,0.269991368,0.210067526,0.545118093,0.243416637,0.358284026,0.676991582,0.426426649,0.032862857,0.664271295
0.290039092,0.751672983,0.205717653,0.218598858,0.784105957,0.826146126,0.817623675,0.224826202,0.439460129,0.436579198,0.170076981,0.849494815,0.434315205,0.20222123,0.574123442,0.347589016,0.587116063,0.59050703,0.053728592,0.364799201,0.153498471,0.681589186,0.111204691,0.683678985,0.79617089,0.606534004,0.354042858,0.52444613,0.593106747,0.829951167,0.427992433,0.049929582,0.278495908,0.565116465,0.245681018,0.564270377,0.436466426,0.353889495,0.407372355,0.654646277,0.384751379,0.853346407,0.092658356,0.435645998,0.68057698,0.367317319,0.424277931,0.126701728,0.278667927,0.114373468,0.799611568,0.172348842,0.2744385,0.551222682,0.183005825,0.310266346,0.636500061,0.426520377,0.010019807,0.655399203
0.312239259,0.720422745,0.115098216,0.363565952,0.800518453,0.778119266,0.798043549,0.318927348,0.508681476,0.382843882,0.217354327,0.84754318,0.376149386,0.224078208,0.50399518,0.413676023,0.509546041,0.624289572,0.309495717,0.304990768,0.124393001,0.655042171,0.203037277,0.637688398,0.825997293,0.608180046,0.493178427,0.604073524,0.375648737,0.813121259,0.561446488,0.280402392,0.273958981,0.643147767,0.415319324,0.65354228,0.305787832,0.434363216,0.472741216,0.764259696,0.418950588,0.836916029,0.146546796,0.341014415,0.753471255,0.387701273,0.409787774,0.197280824,0.215379834,0.112302996,0.771029532,0.177455097,0.214963704,0.488533318,0.149394289,0.335092574,0.661005199,0.389788926,0.037230078,0.582969666
0.341361076,0.649806798,0.13661699,0.097585291,0.806016386,0.796827972,0.770594954,0.352155477,0.457609951,0.425833583,0.238228679,0.849494815,0.355939299,0.142745003,0.558156312,0.343683779,0.596621931,0.635390401,0.039555386,0.389606297,0.160528317,0.539067745,0.185179219,0.688708663,0.80328846,0.514560878,0.35588792,0.533678472,0.653188825,0.837085068,0.217119172,0.12038479,0.535651922,0.577647865,0.349391639,0.57401669,0.491705358,0.258282751,0.384003788,0.592990518,0.385472745,0.736977994,0.055454612,0.302528769,0.525669992,0.383078337,0.357496589,0.393574566,0.362114727,0.215317637,0.808821321,0.383851677,0.200134143,0.48972109,0.065207228,0.331715226,0.546659827,0.387701273,0.036520481,0.560260773
0.29492107,0.700554311,0.034968704,0.106052071,0.779891551,0.739532053,0.81830442,0.158358797,0.357225865,0.464930892,0.12494196,0.854183018,0.397730887,0.319714755,0.590995729,0.10006918,0.611384869,0.608710766,0.06245951,0.383243918,0.140788361,0.655796766,0.040932961,0.705082536,0.820937753,0.349315852,0.355720997,0.438486159,0.507308006,0.837424159,0.451133192,0.110779136,0.521088302,0.617784023,0.125851616,0.512760639,0.299731314,0.075355858,0.309702635,0.556912303,0.337895453,0.829176843,0.041392446,0.352741122,0.570783734,0.351926535,0.470683992,0.300282687,0.149503797,0.267083496,0.816143394,0.271494061,0.094899096,0.489932328,0.090062074,0.325911254,0.579280496,0.456115097,0.055900559,0.59944582
0.843414068,0.696052551,0.611448228,0.858962953,0.827800095,0.624661028,0.283032089,0.11690703,0.381152004,0.397716522,0.517050862,0.825552285,0.31416297,0.305002153,0.477910846,0.138991311,0.523119569,0.320928037,0.685511708,0.194235653,0.29378736,0.178252041,0.258933753,0.652914405,0.776739299,0.492848247,0.856100798,0.570704818,0.537021875,0.781787574,0.471476316,0.838277936,0.332247943,0.592671275,0.691331685,0.64640981,0.340915442,0.453656673,0.505291164,0.700036168,0.404007077,0.830889583,0.457765013,0.332260072,0.400369793,0.454303533,0.503773034,0.326078385,0.240341976,0.134247467,0.765749991,0.173545733,0.3468225,0.44676131,0.231571987,0.327813089,0.523901641,0.396196991,0.023548227,0.605085015
0.439769179,0.696760237,0.23561801,0.535629153,0.816678941,0.785283506,0.689966321,0.300496668,0.435196459,0.387701273,0.254178613,0.843414068,0.365772843,0.243065238,0.526745558,0.476147026,0.481396139,0.574417293,0.285316318,0.04330457,0.152047932,0.541479647,0.495657295,0.661415339,0.813770115,0.517199337,0.3954539,0.613261461,0.557483733,0.809816062,0.519757092,0.350327671,0.299472749,0.565116465,0.308428288,0.666243374,0.431876242,0.386084229,0.379946321,0.685890198,0.390548527,0.795735121,0.047159154,0.323590398,0.733493626,0.399675697,0.415546089,0.267351449,0.266747415,0.306323797,0.790227532,0.162978783,0.251307279,0.526327968,0.057858501,0.309587687,0.574256957,0.334690243,0.276896745,0.626733363
0.80328846,0.734209597,0.727957368,0.800632358,0.830732465,0.659699023,0.812092125,0.167927742,0.449719489,0.380178928,0.408318758,0.829485714,0.425443977,0.283640146,0.540015817,0.009897549,0.492382795,0.546707451,0.509566665,0.334641486,0.083766706,0.646750569,0.168938965,0.71002382,0.789200127,0.540386796,0.800291002,0.599985063,0.572182655,0.789404809,0.564040124,0.582304478,0.160838678,0.510185897,0.602337718,0.618667901,0.41432336,0.475214243,0.484357923,0.471530437,0.403480977,0.813770115,0.202183738,0.39801833,0.71854049,0.465548992,0.30060932,0.276543289,0.21854113,0.286407918,0.784203589,0.278700203,0.260175973,0.47796616,0.239443839,0.370838791,0.688564181,0.420481622,0.302393019,0.648234189
0.413450509,0.767174602,0.195970103,0.304024786,0.798043549,0.775195062,0.804702461,0.104455583,0.337870896,0.393546164,0.307351917,0.759498477,0.412954867,0.045013167,0.63157326,0.329639196,0.5938344,0.632837355,0.274363875,0.403802395,0.081541017,0.669565976,0.072458982,0.747212172,0.836916029,0.291009218,0.457454979,0.522058725,0.41145733,0.831362605,0.465107352,0.157987401,0.250279009,0.546874106,0.296191454,0.47726655,0.310600311,0.320715755,0.389536083,0.525669992,0.318071038,0.852519035,0.119008221,0.386223346,0.489069104,0.410800457,0.390942991,0.094738118,0.271674275,0.184548452,0.820097983,0.203666404,0.177618042,0.482087016,0.025041876,0.320939839,0.523510337,0.233275712,0.168070838,0.608835876
0.814292371,0.722089887,0.638847768,0.824376285,0.813639998,0.720127046,0.590621889,0.369772255,0.384432793,0.400384247,0.480056435,0.830889583,0.449769884,0.450526536,0.575677216,0.328833282,0.556342244,0.408659488,0.720481932,0.194365352,0.222594708,0.527869761,0.259709805,0.667471349,0.793902934,0.537411392,0.844704568,0.59564954,0.554443479,0.788995802,0.500043809,0.722149789,0.450694919,0.515634239,0.583776116,0.615801215,0.395268381,0.231906429,0.480669707,0.707234859,0.439980805,0.804110825,0.274097443,0.383478612,0.625168622,0.415047407,0.48496151,0.408778071,0.160187036,0.325469911,0.819819748,0.33072421,0.247357681,0.429549903,0.14680016,0.369798899,0.681174338,0.434219211,0.313257992,0.649191499
0.243075266,0.699622929,0.103343628,0.175132394,0.806016386,0.776830733,0.816276968,0.297946781,0.438243121,0.415984929,0.11940141,0.854816735,0.502906442,0.111281298,0.630074024,0.401384443,0.628138483,0.671468616,0.050549984,0.322831422,0.160076261,0.70728904,0.17379795,0.724627316,0.805059075,0.588108003,0.41592437,0.555501997,0.512052178,0.833930671,0.418065786,0.08868131,0.143955544,0.582249105,0.260507733,0.568427384,0.201499835,0.369080633,0.458006352,0.683819294,0.356311977,0.852313578,0.001126131,0.455892354,0.574872196,0.4215267,0.367290884,0.248451322,0.202802673,0.173861012,0.820237398,0.190632313,0.166596234,0.557160616,0.095093966,0.412055552,0.626051545,0.491995484,0.08218129,0.652523041
0.116608284,0.661826372,0.006932591,0.250146806,0.813380241,0.585762799,0.680622876,0.312864125,0.334495306,0.43342039,0.084745675,0.819680989,0.447444081,0.133919209,0.481172442,0.398896486,0.551635087,0.644640565,0.049124587,0.343858212,0.300271422,0.516225338,0.187707812,0.655200779,0.77510488,0.460569441,0.43787083,0.562511027,0.451386303,0.760691583,0.444655746,0.131770432,0.364575863,0.634926915,0.008892183,0.557235122,0.397171021,0.306928962,0.473993331,0.618602276,0.365786016,0.836076081,0.005364892,0.363565952,0.579362392,0.182212934,0.487217218,0.224262699,0.215001956,0.145385608,0.831520915,0.18195793,0.223205119,0.523618937,0.046992071,0.378730893,0.671034396,0.277786911,0.121873818,0.599505663
0.662568748,0.747860789,0.439086437,0.58078742,0.741789937,0.791473448,0.762381613,0.245529756,0.390928894,0.389746785,0.25673607,0.829022765,0.421372801,0.254219592,0.594505966,0.429960161,0.496776998,0.541037321,0.542858362,0.33783406,0.182531804,0.620314837,0.204220921,0.615801215,0.78045702,0.649845362,0.669050694,0.607153654,0.419929653,0.787073731,0.284619033,0.509917378,0.487255275,0.625168622,0.427255601,0.666201234,0.282229751,0.371787846,0.462435991,0.753849089,0.393801838,0.853763521,0.16940026,0.332151026,0.741997123,0.285468996,0.437531263,0.273150146,0.286451638,0.087054737,0.827497065,0.274044186,0.205991015,0.53925246,0.220014647,0.341869205,0.668237865,0.364694089,0.113708645,0.656954646
0.741789937,0.705136001,0.626767516,0.74331665,0.809441864,0.71337229,0.690355241,0.30216682,0.398968577,0.356479138,0.342986822,0.843414068,0.397041976,0.321860939,0.513261795,0.278184235,0.526327968,0.552437663,0.441940844,0.201144114,0.215901598,0.546612263,0.088245034,0.762950122,0.794331133,0.494483441,0.747500062,0.570704818,0.531383991,0.81056881,0.446894407,0.736977994,0.348180592,0.532528639,0.433675796,0.665527523,0.66586405,0.365930974,0.450089127,0.739260912,0.399459094,0.768530965,0.170377433,0.309725642,0.469750315,0.401921928,0.387910873,0.348495603,0.500302792,0.479500026,0.760212958,0.237194881,0.295890272,0.377818525,0.139963269,0.360382974,0.649076402,0.373115182,0.609399617,0.548426867
0.720837712,0.703540742,0.682700515,0.733363867,0.833605409,0.753849089,0.69569993,0.271165639,0.442859679,0.446445405,0.272831231,0.842504919,0.378294855,0.339988589,0.494678736,0.128394902,0.508229733,0.626938403,0.5549106,0.33290267,0.215738803,0.51196897,0.262877792,0.702118993,0.804110825,0.509587228,0.63808614,0.673965037,0.479629755,0.80931747,0.109809175,0.501862049,0.419608086,0.609870613,0.340903074,0.730221689,0.562282503,0.323293775,0.395382553,0.777749658,0.380233675,0.838449776,0.123158596,0.332187384,0.653620899,0.33152166,0.421711475,0.476752132,0.165159881,0.401645809,0.804583848,0.256036401,0.253840595,0.5063079,0.059453893,0.276125878,0.673260629,0.334921837,0.353646785,0.65531981
0.571944535,0.762706161,0.125117838,0.63506943,0.791056514,0.780268192,0.2063777,0.284140229,0.399690151,0.474666953,0.245197162,0.833281398,0.403101504,0.072548389,0.527406275,0.494502962,0.517517686,0.484113097,0.412759811,0.151863486,0.197532102,0.230039999,0.208532244,0.661333203,0.793157637,0.585425794,0.779609859,0.653896391,0.560336292,0.791996896,0.519307673,0.422297239,0.392284662,0.571891606,0.411188453,0.638557255,0.389255345,0.430908889,0.320928037,0.703329265,0.40583998,0.768020511,0.011629744,0.361801654,0.601037562,0.455686897,0.356427699,0.217743278,0.360434949,0.124877617,0.80258882,0.294665188,0.291362464,0.463979691,0.084355801,0.392044216,0.413510621,0.41925624,0.204954743,0.537457228
